Title,Note,URL,Comment
HK BBQ Master,,https://www.google.com/maps/place/HK+BBQ+Master/data=!4m2!3m1!1s0x5486752e9900006b:0xb050f1400f8a2d33,
Parker Place Aberdeen Fresh Meat & BBQ,,https://www.google.com/maps/place/Parker+Place+Aberdeen+Fresh+Meat+%26+BBQ/data=!4m2!3m1!1s0x54867528c0e847fd:0xcc28a03cb270024e,
Palace Korean Bar & Grill,,https://www.google.com/maps/place/Palace+Korean+Bar+%26+Grill/data=!4m2!3m1!1s0x54906db9fd56572d:0xf732a6a26ea85d98,
The Grill King All You Can Eat Korean BBQ,,https://www.google.com/maps/place/The+Grill+King+All+You+Can+Eat+Korean+BBQ/data=!4m2!3m1!1s0x549010e083a77e23:0xd9450e646faf9998,
Ono Authentic Hawaiian Poke,,https://www.google.com/maps/place/Ono+Authentic+Hawaiian+Poke/data=!4m2!3m1!1s0x54901a62b66efaed:0xe3a4b417252fe6d0,
The MARKET | fishmonger & eatery,,https://www.google.com/maps/place/The+MARKET+%7C+fishmonger+%26+eatery/data=!4m2!3m1!1s0x54901b3557978093:0xd3dcb0df56195599,
King's Barbeque House,,https://www.google.com/maps/place/King's+Barbeque+House/data=!4m2!3m1!1s0x54906abcf265cc25:0x5596971ce0740a21,
Pike Place Chowder,,https://www.google.com/maps/place/Pike+Place+Chowder/data=!4m2!3m1!1s0x54906ab2f1d2d195:0xda5f576ec967927,
Pike Place Chowder,,https://www.google.com/maps/place/Pike+Place+Chowder/data=!4m2!3m1!1s0x54906ab4d1cb202d:0x90d708b7329cd6b8,
Tamarind Tree,,https://www.google.com/maps/place/Tamarind+Tree/data=!4m2!3m1!1s0x54906abeff1a7ded:0xf118046436dd71a,
Radiator Whiskey,,https://www.google.com/maps/place/Radiator+Whiskey/data=!4m2!3m1!1s0x54906ab2f98ca1b7:0xbdf7f251ee6c613,
Hood Famous Bakeshop,,https://www.google.com/maps/place/Hood+Famous+Bakeshop/data=!4m2!3m1!1s0x549015c42eb651a5:0xed755c4bd74266f1,
Mike's Noodle House,,https://www.google.com/maps/place/Mike's+Noodle+House/data=!4m2!3m1!1s0x54906abc6885564d:0xa8ba2ed98fb263e3,
"Little Sheep Mongolian Hot Pot, Seattle 小肥羊",,"https://www.google.com/maps/place/Little+Sheep+Mongolian+Hot+Pot,+Seattle+%E5%B0%8F%E8%82%A5%E7%BE%8A/data=!4m2!3m1!1s0x54906b1108cc3573:0x8ff29d85942e6d63",
Maneki Restaurant,,https://www.google.com/maps/place/Maneki+Restaurant/data=!4m2!3m1!1s0x54906abb8f11278b:0x67652e9acd844703,
"daiso, Seattle Chinatown",,"https://www.google.com/maps/place/daiso,+Seattle+Chinatown/data=!4m2!3m1!1s0x54906abcdf998e8b:0xe251b6ce1192e2c7",
Tsukushinbo,,https://www.google.com/maps/place/Tsukushinbo/data=!4m2!3m1!1s0x54906abb9a90cf9d:0xcf699f944dc35994,
Rainier Restaurant and BBQ,,https://www.google.com/maps/place/Rainier+Restaurant+and+BBQ/data=!4m2!3m1!1s0x549041fe43de7161:0xd5c27b8c80e14a56,
Roasted Corn Stand,,https://www.google.com/maps/place/Roasted+Corn+Stand/data=!4m2!3m1!1s0x549043de5cd1e229:0xe73c3153d2b88022,
Salvadorean Bakery,,https://www.google.com/maps/place/Salvadorean+Bakery/data=!4m2!3m1!1s0x549043df95bb7715:0x2c059aaadd2d98b4,
Phnom Penh Noodle House,,https://www.google.com/maps/place/Phnom+Penh+Noodle+House/data=!4m2!3m1!1s0x54906abc425c30ab:0xe3397836ca8d0a8a,
Crawfish House,,https://www.google.com/maps/place/Crawfish+House/data=!4m2!3m1!1s0x549043de13565cc7:0x7697d9c87e8ea0db,
Cafe Selam,,https://www.google.com/maps/place/Cafe+Selam/data=!4m2!3m1!1s0x54906adc1212237f:0x80a7d557fcc068e5,
Birrieria Tijuana Lakewood,,https://www.google.com/maps/place/Birrieria+Tijuana+Lakewood/data=!4m2!3m1!1s0x549101aba2e8b607:0x19fde946f8de734a,
Birrieria Tijuana,,https://www.google.com/maps/place/Birrieria+Tijuana/data=!4m2!3m1!1s0x549043186c57ab7b:0xee9a4412a6afa157,
Fat's Chicken and Waffles,,https://www.google.com/maps/place/Fat's+Chicken+and+Waffles/data=!4m2!3m1!1s0x54906adc04c2bd8d:0xab829a83591824b8,
Dough Zone™ Dumpling House (Overlake),,https://www.google.com/maps/place/Dough+Zone%E2%84%A2+Dumpling+House+(Overlake)/data=!4m2!3m1!1s0x54906d07d6544687:0xbd351a5410181685,
Dough Zone,,https://www.google.com/maps/place/Dough+Zone/data=!4m2!3m1!1s0x549072ba7b7956a7:0xb124ad6aacf902c9,
Dough Zone,,https://www.google.com/maps/place/Dough+Zone/data=!4m2!3m1!1s0x54906b9d5e682ca1:0xc5ef54b8ea2a6808,
Din Tai Fung,,https://www.google.com/maps/place/Din+Tai+Fung/data=!4m2!3m1!1s0x54906ab4d193e93d:0x43071dc8ccc02412,
Full Tilt Ice Cream,,https://www.google.com/maps/place/Full+Tilt+Ice+Cream/data=!4m2!3m1!1s0x5490152b5fb1320d:0x2cd8a71756cd9912,
Taste Place,,https://www.google.com/maps/place/Taste+Place/data=!4m2!3m1!1s0x87ee70a7b46940bd:0x52aea771e0e00e22,
Joy's Mongolian Grill,,https://www.google.com/maps/place/Joy's+Mongolian+Grill/data=!4m2!3m1!1s0x87ee70a7cfb503a5:0x662bc42f23af05fd,
Top Burmese,,https://www.google.com/maps/place/Top+Burmese/data=!4m2!3m1!1s0x549509854b99d3a1:0x51a312bdb2bfb6bf,
Laksa King,,https://www.google.com/maps/place/Laksa+King/data=!4m2!3m1!1s0x548671221ee63f51:0xab43f1d3af118707,
House Of Dosas,,https://www.google.com/maps/place/House+Of+Dosas/data=!4m2!3m1!1s0x548676ab170cb37d:0x2f492cce542ef678,
Mekong Bistro,,https://www.google.com/maps/place/Mekong+Bistro/data=!4m2!3m1!1s0x5495a1441f46db1b:0xe4554fcc9c556b8e,
Boudreaux's New Orleans Style Sno-Balls,,https://www.google.com/maps/place/Boudreaux's+New+Orleans+Style+Sno-Balls/data=!4m2!3m1!1s0x88699f415884389f:0xd01866fa26a28042,
Bao Bei,,https://www.google.com/maps/place/Bao+Bei/data=!4m2!3m1!1s0x548671700e35ca59:0x9775faaebdc68c58,
The Little Viet Kitchen,,https://www.google.com/maps/place/The+Little+Viet+Kitchen/data=!4m2!3m1!1s0x48761b424bac773d:0xe1ed0778085412d3,
Bình Minh Restaurant,,https://www.google.com/maps/place/B%C3%ACnh+Minh+Restaurant/data=!4m2!3m1!1s0x808fcce82df1d3ad:0xd3c0ae3732fbbd6b,
Bình Minh,,https://www.google.com/maps/place/B%C3%ACnh+Minh/data=!4m2!3m1!1s0x808fccd568c3d8a5:0x63ae8abc9ed5e053,
Bistro Sakana,,https://www.google.com/maps/place/Bistro+Sakana/data=!4m2!3m1!1s0x548673d6f81cdcab:0xca93320055efff54,
Pho Tay Ho,,https://www.google.com/maps/place/Pho+Tay+Ho/data=!4m2!3m1!1s0x4cc9196ee49d9f9b:0xbf8b20269bb1705c,
META,,https://www.google.com/maps/place/META/data=!4m2!3m1!1s0x886972af0abc20c3:0xb33acacb56302c5f,
The Original Katong Laksa,,https://www.google.com/maps/place/The+Original+Katong+Laksa/data=!4m2!3m1!1s0x31da1872690947e7:0xa6c84f301c556aad,
StereoBar,,https://www.google.com/maps/place/StereoBar/data=!4m2!3m1!1s0x4cc91bb28438247d:0xe2b4e8a332d15fac,
St-Viateur Bagel Shop,,https://www.google.com/maps/place/St-Viateur+Bagel+Shop/data=!4m2!3m1!1s0x4cc91978dbc66543:0x837b6d6c0b5323a0,
Fairmount Bagel,,https://www.google.com/maps/place/Fairmount+Bagel/data=!4m2!3m1!1s0x4cc9197e3ee6bfe7:0xd247976570d63cad,
Parc,,https://www.google.com/maps/place/Parc/data=!4m2!3m1!1s0x89c6c63a14136c19:0xbe896a0db4a15eaa,
Clyde's Fine Diner,,https://www.google.com/maps/place/Clyde's+Fine+Diner/data=!4m2!3m1!1s0x87ee99cba6aa85f9:0xaa34cd1cad1ded0c,
Alimama Tea,,https://www.google.com/maps/place/Alimama+Tea/data=!4m2!3m1!1s0x89c25a2718a91d8b:0xfafa2922aaafa05f,
"76-100 Heyrimaeul-gil, Tanhyeon-myeon",,"https://www.google.com/maps/place/76-100+Heyrimaeul-gil,+Tanhyeon-myeon/data=!4m2!3m1!1s0x357c8c734f3109b1:0xc67378e42db440a",
Motley School Tavern,,https://www.google.com/maps/place/Motley+School+Tavern/data=!4m2!3m1!1s0x87ee9f0e33f8649b:0x54c6e0c059c5dd85,
Fareway Grocery,,https://www.google.com/maps/place/Fareway+Grocery/data=!4m2!3m1!1s0x87ee98a042172e49:0x6e9f356fd00e8a7f,
"Happy Lamb Hot Pot, Montréal 快乐小羊",,"https://www.google.com/maps/place/Happy+Lamb+Hot+Pot,+Montr%C3%A9al+%E5%BF%AB%E4%B9%90%E5%B0%8F%E7%BE%8A/data=!4m2!3m1!1s0x4cc91a51b06afa47:0xe120b41f556ba32e",
Hotpot Panda,,https://www.google.com/maps/place/Hotpot+Panda/data=!4m2!3m1!1s0x4cc91a6d06552cd5:0xfe4cb88c7caf2a91,
Jerusalem Kitchen,,https://www.google.com/maps/place/Jerusalem+Kitchen/data=!4m2!3m1!1s0x88690935d4be637f:0x619137eff5bf79ca,
Sammi & Soupe Dumpling (Ste-Catherine St. O),,https://www.google.com/maps/place/Sammi+%26+Soupe+Dumpling+(Ste-Catherine+St.+O)/data=!4m2!3m1!1s0x4cc91a6c7a59b903:0x4e35f3e09c8faacd,
모나미 BBQ,,https://www.google.com/maps/place/%EB%AA%A8%EB%82%98%EB%AF%B8+BBQ/data=!4m2!3m1!1s0x4cc91748e5990799:0xc0264b4334f51d0b,
Chick-fil-A,,https://www.google.com/maps/place/Chick-fil-A/data=!4m2!3m1!1s0x88f4ee4da5890ddd:0x222d5c248f70325e,
Emporio Sushi Y Mariscos,,https://www.google.com/maps/place/Emporio+Sushi+Y+Mariscos/data=!4m2!3m1!1s0x80dcda6aead6584d:0xd01255e75953b965,
Oskar’s Slider Bar,,https://www.google.com/maps/place/Oskar%E2%80%99s+Slider+Bar/data=!4m2!3m1!1s0x88690cf034dafefd:0xd669fdd7e3f925c6,
Wild Wasabi,,https://www.google.com/maps/place/Wild+Wasabi/data=!4m2!3m1!1s0x88647eb39e2eda33:0x2aa1d6acc09733e5,
Open Caribbean Kitchen,,https://www.google.com/maps/place/Open+Caribbean+Kitchen/data=!4m2!3m1!1s0x88690d3f737174ef:0xac46f4d536020c1,
Cocina Los V,,https://www.google.com/maps/place/Cocina+Los+V/data=!4m2!3m1!1s0x80c2cf2e1366b125:0x6faa978d2b98a461,
Shahar Cafe,,https://www.google.com/maps/place/Shahar+Cafe/data=!4m2!3m1!1s0x88690d37f8e3839d:0x6ae142b64b3fbb7d,
Migo,,https://www.google.com/maps/place/Migo/data=!4m2!3m1!1s0x88690ca4c2094d2f:0x6765f7ae3a2e6696,
Big Red Liquors,,https://www.google.com/maps/place/Big+Red+Liquors/data=!4m2!3m1!1s0x886cadc43f6502d5:0x6a966c16f7faedc7,
Hy-Vee,,https://www.google.com/maps/place/Hy-Vee/data=!4m2!3m1!1s0x87ec4cb4119d868f:0x6c7a78903fb39824,
Sushi-zanmai Shibuya Tokyu Side,,https://www.google.com/maps/place/Sushi-zanmai+Shibuya+Tokyu+Side/data=!4m2!3m1!1s0x60188ca963c21a8f:0xa33efc1bafc81a32,
Super Hibachi Buffet & Grill,,https://www.google.com/maps/place/Super+Hibachi+Buffet+%26+Grill/data=!4m2!3m1!1s0x88f5a3153f57cca7:0xa62d1679c671bf2e,
Boiling Crawfish Puyallup,,https://www.google.com/maps/place/Boiling+Crawfish+Puyallup/data=!4m2!3m1!1s0x5490fd79cb2a5941:0xe2d761f3fcac44cd,
North River Lobster Company,,https://www.google.com/maps/place/North+River+Lobster+Company/data=!4m2!3m1!1s0x89c2584bc13acefd:0x5bc07747fe626a60,
Bake Code,,https://www.google.com/maps/place/Bake+Code/data=!4m2!3m1!1s0x882b2d650f2d2037:0xcd3a0bd7a61c7bdf,
Blood Bros. BBQ,,https://www.google.com/maps/place/Blood+Bros.+BBQ/data=!4m2!3m1!1s0x8640c116a89d8333:0x22020a1654d53377,
The Table,,https://www.google.com/maps/place/The+Table/data=!4m2!3m1!1s0x88696d688811060d:0x2f447584d81d1a3b,
Sweet Lilu's,,https://www.google.com/maps/place/Sweet+Lilu's/data=!4m2!3m1!1s0x88426f69432afa91:0x2c586fa9c078e98d,
Naše maso,,https://www.google.com/maps/place/Na%C5%A1e+maso/data=!4m2!3m1!1s0x470b94c1df1400b1:0x55718e95597fec77,
"Mandarin Oriental, Prague",,"https://www.google.com/maps/place/Mandarin+Oriental,+Prague/data=!4m2!3m1!1s0x470b94e36ecde5bd:0xa13c0b34c4954022",
Prague Astronomical Clock,,https://www.google.com/maps/place/Prague+Astronomical+Clock/data=!4m2!3m1!1s0x470b94e939c02f49:0xf17b44b25aa20696,
Wenceslas Square,,https://www.google.com/maps/place/Wenceslas+Square/data=!4m2!3m1!1s0x470b94ed31424c73:0xd75fac7c8e131569,
V Kolkovně,,https://www.google.com/maps/place/V+Kolkovn%C4%9B/data=!4m2!3m1!1s0x470b94e9b6ff5217:0x2e756e49ea6dc19b,
Sicily café,,https://www.google.com/maps/place/Sicily+caf%C3%A9/data=!4m2!3m1!1s0x470b9494b2633d77:0x6523e2db9298be36,
987 Prague,,https://www.google.com/maps/place/987+Prague/data=!4m2!3m1!1s0x470b94e917610895:0x99a8f95fb6aaa7c,
Diocletian's Palace - cellars,,https://www.google.com/maps/place/Diocletian's+Palace+-+cellars/data=!4m2!3m1!1s0x13355dffcdc7fdc5:0x3bb523ae3b111ce8,
Konoba Hvaranin,,https://www.google.com/maps/place/Konoba+Hvaranin/data=!4m2!3m1!1s0x13355dfecee3ee0f:0x2dccacf0d190c6,
Fife,,https://www.google.com/maps/place/Fife/data=!4m2!3m1!1s0x13355df89baf6b07:0x5041498ffd19d3f5,
Bacvice Beach,,https://www.google.com/maps/place/Bacvice+Beach/data=!4m2!3m1!1s0x133560a984c2b8b9:0xbf1b505db2fb8eb6,
Prva Vidilica Na Marjanu,,https://www.google.com/maps/place/Prva+Vidilica+Na+Marjanu/data=!4m2!3m1!1s0x13355df86cd2b143:0x685df62e0597cf8a,
Hrvojeva 6,,https://www.google.com/maps/place/Hrvojeva+6/data=!4m2!3m1!1s0x13355e00905ab521:0xe88091cd0e5146dd,
Grablovičeva ulica 28,,https://www.google.com/maps/place/Grablovi%C4%8Deva+ulica+28/data=!4m2!3m1!1s0x4765328760eebc25:0x98446717632b2a79,
Lajbah - Craft Beer Bar in Ljubljana,,https://www.google.com/maps/place/Lajbah+-+Craft+Beer+Bar+in+Ljubljana/data=!4m2!3m1!1s0x47652d65538b9ebf:0x3f2b43ccdeeb50b1,
Ključavničarska ulica,,https://www.google.com/maps/place/Klju%C4%8Davni%C4%8Darska+ulica/data=!4m2!3m1!1s0x47652d639c4c452b:0x5f9eb1b53125bd57,
Prešeren Square,,https://www.google.com/maps/place/Pre%C5%A1eren+Square/data=!4m2!3m1!1s0x47652d624c8985a3:0xdb1db0e48487df78,
Metelkova Art Center,,https://www.google.com/maps/place/Metelkova+Art+Center/data=!4m2!3m1!1s0x47653284823372d1:0x6eb89104cc798f05,
Nebotičnik - Skyscraper,,https://www.google.com/maps/place/Neboti%C4%8Dnik+-+Skyscraper/data=!4m2!3m1!1s0x47652d61eebd06b3:0xb14a199b30241504,
Nobel Burek,,https://www.google.com/maps/place/Nobel+Burek/data=!4m2!3m1!1s0x4765329c4a9730cb:0x87756152b427cf64,
Augustiner bräu - Kloster Mülln,,https://www.google.com/maps/place/Augustiner+br%C3%A4u+-+Kloster+M%C3%BClln/data=!4m2!3m1!1s0x4776906e203aacd5:0x5f11c5d4ac50bfdb,
Kolpinghaus Salzburg,,https://www.google.com/maps/place/Kolpinghaus+Salzburg/data=!4m2!3m1!1s0x47769a993cb5137d:0x15827bc3f442a885,
Salzburg Central Train Station,,https://www.google.com/maps/place/Salzburg+Central+Train+Station/data=!4m2!3m1!1s0x477690785f8e65ed:0xb0a1a1ebf2cc28f3,
MR PORTER,,https://www.google.com/maps/place/MR+PORTER/data=!4m2!3m1!1s0x47c609c6afdc4e33:0x861e6fb82f201309,
DoubleTree by Hilton Amsterdam Centraal Station,,https://www.google.com/maps/place/DoubleTree+by+Hilton+Amsterdam+Centraal+Station/data=!4m2!3m1!1s0x47c609ba0b3b2767:0x496b950c06acfa48,
Foodhallen,,https://www.google.com/maps/place/Foodhallen/data=!4m2!3m1!1s0x47c609e0111663b5:0x1d465a7fcd7bf5ec,
Grey Area Coffeeshop,,https://www.google.com/maps/place/Grey+Area+Coffeeshop/data=!4m2!3m1!1s0x47c609c42c0e0073:0x2e1bd17b4e631032,
Blokker,,https://www.google.com/maps/place/Blokker/data=!4m2!3m1!1s0x47c609db35755121:0x2c9868f94e0a8488,
Hecke electronics bv,,https://www.google.com/maps/place/Hecke+electronics+bv/data=!4m2!3m1!1s0x47c609f3bfcc06b5:0x21db8dfb43356a63,
Paradox,,https://www.google.com/maps/place/Paradox/data=!4m2!3m1!1s0x47c609db3cc259c3:0xe3eb6590e992cc17,
Chocolate Hills Adventure Park,,https://www.google.com/maps/place/Chocolate+Hills+Adventure+Park/data=!4m2!3m1!1s0x33aa15f46b88bab1:0x255f3d0bb5e88531,
Mamma's Tacos,,https://www.google.com/maps/place/Mamma's+Tacos/data=!4m2!3m1!1s0x87ee998d2e286b95:0x7dd9bbb367553018,
Snacks & Ladders,,https://www.google.com/maps/place/Snacks+%26+Ladders/data=!4m2!3m1!1s0x3397b79e8f716adb:0xd40900106e2481e8,
La Casa Gelato,,https://www.google.com/maps/place/La+Casa+Gelato/data=!4m2!3m1!1s0x5486716b0ebd5c7d:0x25948eb869ab17d4,
Madame Vo BBQ,,https://www.google.com/maps/place/Madame+Vo+BBQ/data=!4m2!3m1!1s0x89c259e4666932ed:0x808479a4a3df65f3,
My Frosty Dessert Cafe,,https://www.google.com/maps/place/My+Frosty+Dessert+Cafe/data=!4m2!3m1!1s0x5486712e6cb917c5:0x1b88b43098dc9cdc,
Passion8 Dessert Cafe,,https://www.google.com/maps/place/Passion8+Dessert+Cafe/data=!4m2!3m1!1s0x548673e896d576b1:0xd132a86362eb916c,
Clare and Miles Mills Rose Garden,,https://www.google.com/maps/place/Clare+and+Miles+Mills+Rose+Garden/data=!4m2!3m1!1s0x87ee9f20755c9547:0xe355e1ea5e717632,
4200 Martin Luther King Jr Pkwy,,https://www.google.com/maps/place/4200+Martin+Luther+King+Jr+Pkwy/data=!4m2!3m1!1s0x87ee9bf1ce1ba3ab:0x1a624574e73bb841,
Munich Central Station,,https://www.google.com/maps/place/Munich+Central+Station/data=!4m2!3m1!1s0x479e75fec5b151b9:0x43ec2bf2c2451cc2,
Hotel Vogelweiderhof,,https://www.google.com/maps/place/Hotel+Vogelweiderhof/data=!4m2!3m1!1s0x47769a86be0c2077:0x39c2238e05e1095f,
Prague,,https://www.google.com/maps/place/Prague/data=!4m2!3m1!1s0x470b939c0970798b:0x400af0f66164090,
Albert Cuyp Market,,https://www.google.com/maps/place/Albert+Cuyp+Market/data=!4m2!3m1!1s0x47c609f28b745671:0xd2d8aeb9aaa10b4b,
Fortress Hohensalzburg,,https://www.google.com/maps/place/Fortress+Hohensalzburg/data=!4m2!3m1!1s0x47769060272103bd:0x2b77bed3e9ec556b,
Victuals Market,,https://www.google.com/maps/place/Victuals+Market/data=!4m2!3m1!1s0x479e758abf64ec17:0x29f6ac8946882cc1,
Theresienwiese,,https://www.google.com/maps/place/Theresienwiese/data=!4m2!3m1!1s0x479ddf537664d25b:0x2e459d7885fec020,
Hostel PM-Rooms München Laim,,https://www.google.com/maps/place/Hostel+PM-Rooms+M%C3%BCnchen+Laim/data=!4m2!3m1!1s0x479e76207fa6365b:0xa1f5fd178bb2dc55,
Olympiapark,,https://www.google.com/maps/place/Olympiapark/data=!4m2!3m1!1s0x479e7663383eb533:0xb139a4810a41dd4b,
De Hallen Amsterdam,,https://www.google.com/maps/place/De+Hallen+Amsterdam/data=!4m2!3m1!1s0x47c609e01d4b189b:0xf3bfaa521febef29,
DeDAKKAS,,https://www.google.com/maps/place/DeDAKKAS/data=!4m2!3m1!1s0x47c5ef6a08c00001:0x8565251ceabd3ec6,
Van Stapele Koekmakerij,,https://www.google.com/maps/place/Van+Stapele+Koekmakerij/data=!4m2!3m1!1s0x47c609c1885e656d:0xd2f18158f3164533,
Split,,https://www.google.com/maps/place/Split/data=!4m2!3m1!1s0x13355dfc6bbcf517:0xa1798ff631b49f98,
Klis Fortress,,https://www.google.com/maps/place/Klis+Fortress/data=!4m2!3m1!1s0x13355f5046c5b759:0x9f729fe1f8dfac11,
Plitvice Lakes National Park,,https://www.google.com/maps/place/Plitvice+Lakes+National+Park/data=!4m2!3m1!1s0x47615e6cfed90f3d:0x51a8ff8379a5e70,
Cafe Wester,,https://www.google.com/maps/place/Cafe+Wester/data=!4m2!3m1!1s0x47c609c53bb3eaf1:0xbd4cc7d46d99aa9d,
Anne Frank House,,https://www.google.com/maps/place/Anne+Frank+House/data=!4m2!3m1!1s0x47c609c5213e1149:0xd49a5d653e635b0a,
Lukas Wine & Spirits Superstore,,https://www.google.com/maps/place/Lukas+Wine+%26+Spirits+Superstore/data=!4m2!3m1!1s0x87c0ea68e43df88f:0x96c6afe6ff1c6047,
Al Hamra Halal Mediterranean Buffet,,https://www.google.com/maps/place/Al+Hamra+Halal+Mediterranean+Buffet/data=!4m2!3m1!1s0x88690d4ed7d613d5:0x5d856bb39fe7e751,
Sharetea,,https://www.google.com/maps/place/Sharetea/data=!4m2!3m1!1s0x88690b056f244a37:0x4221eae5d4f35c1f,
Raccoon River Park,,https://www.google.com/maps/place/Raccoon+River+Park/data=!4m2!3m1!1s0x87ee9fec3d5cee07:0xd3b9854572247978,
Louie's Hot Chicken & Barbecue,,https://www.google.com/maps/place/Louie's+Hot+Chicken+%26+Barbecue/data=!4m2!3m1!1s0x88690cf5a5871b2d:0xf06fb6629a44ede9,
Westwind Church (Worship Location - Waukee South Middle School),,https://www.google.com/maps/place/Westwind+Church+(Worship+Location+-+Waukee+South+Middle+School)/data=!4m2!3m1!1s0x87ec2367547c9c1b:0x1d6541384f3734a3,
South Des Moines Sculpture Park,,https://www.google.com/maps/place/South+Des+Moines+Sculpture+Park/data=!4m2!3m1!1s0x87eea27e58e1671b:0x91dc04a04a8c87e3,
New Gold Mountain Restaurant,,https://www.google.com/maps/place/New+Gold+Mountain+Restaurant/data=!4m2!3m1!1s0x87938c51faccab8b:0x78e96ecd5e515634,
Baratta's Restaurant,,https://www.google.com/maps/place/Baratta's+Restaurant/data=!4m2!3m1!1s0x87ee985de3116147:0x9fcefa8663f9f94b,
Summit Mall,,https://www.google.com/maps/place/Summit+Mall/data=!4m2!3m1!1s0x8830d0a71e9c060d:0xa299e8051792a580,
Wally Waffle,,https://www.google.com/maps/place/Wally+Waffle/data=!4m2!3m1!1s0x8830d7b13f5a478d:0x2cf5d17cc06dae09,
Henn na Hotel Maihama Tokyo Bay,,https://www.google.com/maps/place/Henn+na+Hotel+Maihama+Tokyo+Bay/data=!4m2!3m1!1s0x60187d72fe12a001:0x69777eb9af0a58ab,
Henn Na Hotel Tokyo Akasaka,,https://www.google.com/maps/place/Henn+Na+Hotel+Tokyo+Akasaka/data=!4m2!3m1!1s0x60188b86f7a3120d:0x9203733a5a081e61,
Henn na Hotel Tokyo Hamamatsucho,,https://www.google.com/maps/place/Henn+na+Hotel+Tokyo+Hamamatsucho/data=!4m2!3m1!1s0x60188bc68e78bd17:0x1d5ed6bd6d181666,
Henn na Hotel Tokyo Asakusabashi,,https://www.google.com/maps/place/Henn+na+Hotel+Tokyo+Asakusabashi/data=!4m2!3m1!1s0x60188eb2117b6445:0x40b565498c8d4352,
Henn na Hotel Tokyo Ginza,,https://www.google.com/maps/place/Henn+na+Hotel+Tokyo+Ginza/data=!4m2!3m1!1s0x60188960138fe8c9:0x631c10e9a14fca22,
Kawaii Monster Cafe,,https://www.google.com/maps/place/Kawaii+Monster+Cafe/data=!4m2!3m1!1s0x60188ca492e467c3:0x85e9f9a650bbaf08,
Shin-Yokohama Ramen Museum,,https://www.google.com/maps/place/Shin-Yokohama+Ramen+Museum/data=!4m2!3m1!1s0x60185ed3fd002a35:0x8c6f8fc9f265028c,
Rikuro-ojisan no mise,,https://www.google.com/maps/place/Rikuro-ojisan+no+mise/data=!4m2!3m1!1s0x6000ddf050faa5bb:0x43e8fed0ec9694f6,
Nara Park,,https://www.google.com/maps/place/Nara+Park/data=!4m2!3m1!1s0x60013996bd8c6061:0xf96cacf357447456,
The Yoshokuya Eat,,https://www.google.com/maps/place/The+Yoshokuya+Eat/data=!4m2!3m1!1s0x6001088d901efcc1:0x1c2bdf73b867233f,
Omaha's Henry Doorly Zoo and Aquarium,,https://www.google.com/maps/place/Omaha's+Henry+Doorly+Zoo+and+Aquarium/data=!4m2!3m1!1s0x87938f3c6b22c121:0x12dc551c70c07869,
Goldie's Ice Cream Shoppe,,https://www.google.com/maps/place/Goldie's+Ice+Cream+Shoppe/data=!4m2!3m1!1s0x87eee63547ca8c21:0x43268434fd232b6e,
Union Station Kansas City,,https://www.google.com/maps/place/Union+Station+Kansas+City/data=!4m2!3m1!1s0x87c0f03f9cb6bbc5:0x1746a6418d59c7dd,
Country Club Plaza,,https://www.google.com/maps/place/Country+Club+Plaza/data=!4m2!3m1!1s0x87c0efb79076fb79:0x401c7f852667e6df,
Oriental Supermarket,,https://www.google.com/maps/place/Oriental+Supermarket/data=!4m2!3m1!1s0x87c0ebb677f511ab:0xe5b92f13b0b3e6cc,
Michaels,,https://www.google.com/maps/place/Michaels/data=!4m2!3m1!1s0x87c0ea6ec0fa64a1:0xc9131f99cf034536,
Legends Outlets Kansas City,,https://www.google.com/maps/place/Legends+Outlets+Kansas+City/data=!4m2!3m1!1s0x87c08eb9f4ac6941:0xda3d769fc7e11fb5,
Elsa's,,https://www.google.com/maps/place/Elsa's/data=!4m2!3m1!1s0x87c0ec7131a5a5a3:0x93aebc305573b24d,
Wally's Pastry Shop,,https://www.google.com/maps/place/Wally's+Pastry+Shop/data=!4m2!3m1!1s0x87c0f743be635d5b:0x86897d0791d05d0e,
Hallmark Visitors Center,,https://www.google.com/maps/place/Hallmark+Visitors+Center/data=!4m2!3m1!1s0x87c0f0157737c5c5:0x5bc28c78012d7f14,
City Market,,https://www.google.com/maps/place/City+Market/data=!4m2!3m1!1s0x87c0f08ad9b830c7:0xbedb3baf01f5f6db,
IKEA,,https://www.google.com/maps/place/IKEA/data=!4m2!3m1!1s0x87c0ed01ec459843:0xaa98f8cf7d22f650,
Osaka,,https://www.google.com/maps/place/Osaka/data=!4m2!3m1!1s0x8865e8852c6edbc1:0x519aa4cc8f00384,
Dale Hollow Marina,,https://www.google.com/maps/place/Dale+Hollow+Marina/data=!4m2!3m1!1s0x8867a86fd3ea2629:0x4d5c58faa5239a18,
Merle's Whiskey Kitchen,,https://www.google.com/maps/place/Merle's+Whiskey+Kitchen/data=!4m2!3m1!1s0x886972bc7579a3bb:0x6a729b7d4ff10f9f,
TACO CITY LOUISVILLE,,https://www.google.com/maps/place/TACO+CITY+LOUISVILLE/data=!4m2!3m1!1s0x88690d8feff9cb0d:0xc40fac6193b1002,
Taco Choza,,https://www.google.com/maps/place/Taco+Choza/data=!4m2!3m1!1s0x886975b041bee425:0xf56a58175a08d2cf,
